I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
177.921	130.641	25.886	3.00372	23.4733	135.872	-8.80318	2.14219	0.19594	11.076	-4032.21	8.38137	1.44168	0.0953727	117.376	-29.9906	-29.2932	60.9737	72.6389	-32.4534	-0.24809	21.347	20.1601	30.5175	13574.6	2289.77	1.34444	4.21107	3962.95	37890.3	8144.14	263.928	24.6933	32.3142	2.38442	0.20136	0.0218138	2.99664	-0.432412	0.06
177.386	130.636	25.8639	3.00361	23.4729	135.909	-8.85379	2.14919	0.199101	10.7157	-4367.85	5.87613	1.50397	0.102315	99.9704	-23.9024	-49.8076	75.2922	74.4912	-32.4257	-0.400526	22.1001	20.8737	31.0619	12956.9	2223.3	1.48877	4.50924	3886.69	37206.3	8150.73	276.443	24.406	31.6741	2.32011	0.198625	0.0200961	2.9668	-0.43206	0.06
176.852	130.632	25.8417	3.00349	23.4725	135.947	-8.91457	2.16214	0.203309	10.3353	-4743.37	3.32276	1.56462	0.110881	82.0564	-13.3984	-56.9377	81.4592	76.5497	-32.3158	-0.422451	22.6425	21.3882	31.4236	12427	2173.39	1.59775	4.71847	3832.74	36443.4	7974.05	282.998	24.1127	30.2412	2.20941	0.192068	0.0186079	2.93168	-0.431709	0.06
176.318	130.627	25.8195	3.00338	23.4721	135.984	-8.96776	2.17162	0.206752	9.97461	-5018.31	0.781723	1.59686	0.116653	86.3273	-15.141	1.83271	46.5124	78.3013	-32.1908	0.161661	22.7737	21.5146	31.1183	11974.8	2122.24	1.65519	4.7763	3764.16	36700.5	7184.77	274.61	24.3169	27.7918	1.94701	0.17553	0.0172747	2.90092	-0.431357	0.06
175.784	130.622	25.7974	3.00327	23.4716	136.023	-9.0343	2.18853	0.211626	9.60548	-5272.03	-1.5955	1.61636	0.123276	100.792	-18.565	82.574	1.75822	80.2536	-31.9175	0.815083	22.6563	21.406	30.6217	11653	2082.91	1.67159	4.74508	3710.35	36563.1	6840.24	269.813	24.7593	26.6056	1.82603	0.164715	0.0164784	2.86368	-0.431005	0.06
175.25	130.617	25.7752	3.00316	23.4712	136.06	-9.09332	2.20157	0.215601	9.25904	-5283.5	-3.65682	1.6032	0.126251	96.4027	-10.8663	150.039	-36.8199	81.9864	-31.6791	1.3322	22.3374	21.107	29.8924	11474.5	2049.24	1.65334	4.63049	3662.51	36380.9	6838.71	271.928	25.6095	26.7113	1.81001	0.159858	0.0161961	2.83083	-0.430653	0.06
174.716	130.613	25.753	3.00305	23.4708	136.099	-9.1668	2.22203	0.221239	8.92436	-5300.23	-5.32503	1.58103	0.129893	84.4595	1.19851	192.117	-58.4867	83.7982	-31.2336	1.59102	21.9507	20.7438	29.1922	11332.8	2023.08	1.62118	4.50253	3624.59	35423.9	6779.77	273.077	25.3632	25.5619	1.7901	0.154967	0.0154258	2.79127	-0.430302	0.06
174.183	130.608	25.7309	3.00294	23.4704	136.136	-9.23173	2.23843	0.225865	8.58878	-5337.08	-6.62398	1.55712	0.132309	50.0602	25.6325	186.566	-52.9967	85.4461	-30.8672	1.48071	21.6543	20.4659	28.7267	11216.3	2010.29	1.58738	4.39678	3608.46	33667.3	6748.46	282.928	24.7941	22.8192	1.76073	0.152905	0.0142087	2.75584	-0.42995	0.06
173.649	130.603	25.7087	3.00282	23.4699	136.175	-9.31214	2.26231	0.232306	8.28968	-5383.85	-7.36251	1.52412	0.135316	83.4076	13.3102	250.665	-84.1739	87.0194	-30.2134	1.83585	21.2609	20.0962	28.0138	11081.7	1983.94	1.55262	4.26458	3570.86	33141.2	6307.64	273.708	23.9284	21.9105	1.6491	0.143445	0.0132435	2.71436	-0.429598	0.06
173.115	130.598	25.6866	3.00271	23.4695	136.213	-9.38379	2.28241	0.237631	7.97252	-5452.11	-7.8183	1.49451	0.137672	134.597	-11.1185	330.61	-127.285	88.5137	-29.6776	2.351	20.8895	19.7474	27.2167	10927.4	1950.47	1.52555	4.13012	3522.86	33730.7	5601.1	256.258	23.3848	21.9093	1.46826	0.129112	0.0122544	2.67674	-0.429246	0.06
