I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
184.614	140.36	26.164	3.23244	0.347011	157.442	-13.285	-1.19761	0.462639	7.06898	4754	-1.41552	0.182676	0.0508054	362.627	-2.01008	158.564	-80.4259	161.734	-28.6607	1.13084	4.24694	4.00527	4.53708	10506	1392.97	0.0919355	0.176508	2864.22	2475.54	788.896	114.551	15.3731	60.4724	8.30612	0.583223	0.0360008	1.67455	-0.439095	-0.04
184.076	140.363	26.1416	3.23251	0.34728	157.454	-13.3447	-1.18155	0.452737	7.39899	4878.42	-1.35452	0.18384	0.0491276	249.509	-54.3304	164.752	-78.352	169.292	-26.798	1.23103	4.34708	4.10017	4.68278	10554.8	1410.34	0.0945455	0.183991	2891.67	2584.72	869.545	126.869	17.8173	68.4779	9.87764	0.650805	0.0395537	1.69903	-0.438744	-0.04
183.537	140.367	26.1193	3.23258	0.347561	157.466	-13.4014	-1.16397	0.446009	7.70653	5004.22	-1.04692	0.186055	0.0484098	160.552	-93.3516	170.041	-76.5693	174.315	-25.9027	1.32378	4.41642	4.16604	4.76658	10514.5	1414.59	0.0973731	0.189845	2897.54	2610.25	908.367	134.452	18.6754	71.914	10.7131	0.677104	0.0404227	1.71586	-0.438392	-0.04
182.999	140.37	26.0969	3.23266	0.347836	157.479	-13.4568	-1.14668	0.439948	8.01539	5124.61	-0.700215	0.189301	0.0481183	88.447	-124.492	175.391	-74.7068	178.732	-25.2558	1.41966	4.47959	4.2261	4.84368	10489.3	1418.41	0.099965	0.195248	2902.86	2632.93	941.305	141.052	19.3542	75.0057	11.4879	0.695356	0.0410114	1.73141	-0.43804	-0.04
182.461	140.373	26.0746	3.23273	0.348113	157.491	-13.5104	-1.12988	0.437119	8.29634	5238.08	-0.0523644	0.195492	0.049201	4.25182	-190.594	180.084	-73.3737	181.649	-24.874	1.5114	4.51239	4.25752	4.87589	10082.5	1417.13	0.10192	0.198497	2899.46	2797.46	930.5	152.432	19.6371	83.0614	11.7256	0.736347	0.0411956	1.73904	-0.437688	-0.04
181.924	140.376	26.0523	3.2328	0.348394	157.504	-13.564	-1.11287	0.434689	8.55303	5357.11	0.629356	0.204763	0.051196	-84.0726	-259.576	184.431	-72.4949	184.561	-24.5132	1.59459	4.54244	4.28634	4.8992	9601.53	1413.64	0.104098	0.201697	2892.05	2930.67	920.436	161.671	19.8737	89.4662	11.9262	0.766388	0.0413332	1.74553	-0.437337	-0.04
181.386	140.379	26.0299	3.23287	0.348666	157.516	-13.6157	-1.09666	0.434387	8.68836	5457.47	1.37303	0.226405	0.0566371	-152.416	-348.589	188.382	-72.9883	186.948	-24.1643	1.65605	4.55295	4.29674	4.90097	8976.4	1410.22	0.105357	0.20314	2884.86	2952.67	902.94	163.947	20.0689	90.8042	11.9746	0.753158	0.0415367	1.74642	-0.436985	-0.04
180.848	140.382	26.0076	3.23295	0.348953	157.528	-13.6673	-1.07949	0.434824	8.81194	5579.79	2.17259	0.260494	0.0657436	-185.23	-395.305	191.571	-74.2423	189.412	-23.9286	1.70648	4.56418	4.30781	4.89139	8413.93	1402.46	0.107482	0.20512	2869.45	2982.55	884.962	165.066	20.1877	91.3392	11.9455	0.740345	0.0417226	1.74537	-0.436633	-0.04
180.31	140.385	25.9853	3.23302	0.349226	157.541	-13.7175	-1.06281	0.436553	8.8982	5684.46	2.89296	0.312871	0.0793061	-143.025	-382.482	195.46	-75.7772	191.539	-23.7299	1.75992	4.56097	4.30526	4.87024	8113.49	1395.91	0.108593	0.205579	2857.32	3020.45	857.522	165.43	20.2548	91.0481	11.7412	0.725693	0.0417077	1.74082	-0.436281	-0.04
179.773	140.388	25.9629	3.2331	0.349515	157.553	-13.7669	-1.04493	0.439314	8.97356	5811.69	3.53645	0.366975	0.0943867	-75.1822	-342.627	200.437	-77.6087	193.716	-23.6911	1.81793	4.56152	4.30626	4.84191	7956.53	1385.45	0.110856	0.206932	2837.5	3032.83	837.25	160.245	20.1755	88.179	11.5511	0.690857	0.0415571	1.73388	-0.43593	-0.04
